,SyncID,FeatureNam,FeatureSta,UniqueID,RouteID,RouteName,RouteCla,MaintCnt,Division
3238,28759911-b344-f5d3-e354-44d5d6bcc5f1,Gutter,Open,40002833051_50097249051_40002854051,40002833051,SR-2833,Secondary Route,Johnston,4
3239,7da0c4c8-0e3a-b1e2-afbd-f129a15737d0,Gutter,Open,40002833051_50097249051_40002854051,40002833051,SR-2833,Secondary Route,Johnston,4
3240,1ff52801-feac-0f28-c671-83d5c55f9a9e,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3241,cf391c24-4dbd-9f73-f356-0261bfca9bd9,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3242,58a8960b-c607-b9f6-1923-44b3c3a518e7,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3243,6d788153-eed1-62e5-4f5e-f063b15f4437,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3244,d6bb6321-eb6d-a93e-71b8-9f6328c57c4c,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3245,abcf7a40-8efc-6c2c-48e3-937d24feead1,Gutter,Open,40002833051_50097249051_40002854051,40002833051,SR-2833,Secondary Route,Johnston,4
3246,223d0fd4-b25e-d803-4bdf-36ef97151472,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3247,7962af01-1280-7da0-f6ff-0ec68e771317,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3248,c703e4a0-53c1-8a81-235d-80b21ddd7ae6,Gutter,Open,40002833051_40002854051_40002834051,40002833051,SR-2833,Secondary Route,Johnston,4
3249,968226c9-4ac4-2be8-215a-9275ac9b7b72,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3250,570c5fdb-cec0-7025-08da-c247b0dfa7d0,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3251,14e58f4c-8214-e52e-a643-cd5ba2d7cd88,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3252,96234a16-9e96-88f8-75f8-29b1f45d1010,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3253,2f063faf-427a-9e94-d967-d003fb053e84,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3254,c4e97a06-0343-39ce-01a6-c3fb3045bdf3,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3255,8acaec45-43e5-db3d-1e9d-da89203e86f0,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3256,486c900f-2731-23b4-89b2-c2f8d633c64a,Gutter,Open,40002833051_40002834051_40002838051,40002833051,SR-2833,Secondary Route,Johnston,4
3257,1d3ba5b1-67cd-0bb8-5cfe-04088d4de369,Gutter,Open,40002833051_40002838051_Pseudo,40002833051,SR-2833,Secondary Route,Johnston,4
3258,92c31238-3bd4-e60e-518e-81c07f67de0a,Gutter,Open,40002833051_40002838051_Pseudo,40002833051,SR-2833,Secondary Route,Johnston,4
3259,dbd2e92b-439e-96b9-8407-62ccf626ebac,Gutter,Open,40002833051_40002838051_Pseudo,40002833051,SR-2833,Secondary Route,Johnston,4
3260,2ab823c9-7c03-23e3-bcc8-56070f4d07fc,Gutter,Open,40002833051_40002838051_Pseudo,40002833051,SR-2833,Secondary Route,Johnston,4
3261,c8532911-5c09-3874-6aba-9c3cdd9c1747,Gutter,Open,40002833051_40002838051_Pseudo,40002833051,SR-2833,Secondary Route,Johnston,4
3262,8cce1093-05a3-a3eb-0515-ea92f11831a3,Gutter,Open,40002833051_Pseudo_40002868051,40002833051,SR-2833,Secondary Route,Johnston,4
3263,b36f2da3-3e85-8d6f-8b0e-2075ca0b1cc9,Gutter,Open,40002833051_Pseudo_40002868051,40002833051,SR-2833,Secondary Route,Johnston,4
3264,f1d67fa7-9c72-bbaa-39ce-aa07bc16cf2e,Gutter,Open,40002833051_Pseudo_40002868051,40002833051,SR-2833,Secondary Route,Johnston,4
3265,a90f3baf-bcb5-30c2-701d-92948a04c22b,Gutter,Open,40002833051_Pseudo_40002868051,40002833051,SR-2833,Secondary Route,Johnston,4
3266,5d4a228e-c227-9ecd-cd7c-6eb7b184ee2a,Gutter,Open,40002833051_40002868051_40002855051,40002833051,SR-2833,Secondary Route,Johnston,4
3267,f54ea4ee-8426-7b0f-563c-234ea062f1d0,Gutter,Open,40002833051_40002868051_40002855051,40002833051,SR-2833,Secondary Route,Johnston,4
3268,27327a7f-fd7c-ff72-c536-14b0f4e8607c,Gutter,Open,40002833051_40002868051_40002855051,40002833051,SR-2833,Secondary Route,Johnston,4
3269,05c0cec8-bb8f-0f59-8b45-1096e65cad0f,Gutter,Open,40002833051_40002868051_40002855051,40002833051,SR-2833,Secondary Route,Johnston,4
3270,be097eaa-fb05-8087-662b-afd4a740f91a,Gutter,Open,40002727051_40001309051_40002728051,40002727051,SR-2727,Secondary Route,Johnston,4
3271,a73259ff-03f3-80f8-059b-b739961f6ba6,Gutter,Open,40002727051_40001309051_40002728051,40002727051,SR-2727,Secondary Route,Johnston,4
3272,0cc56a7d-88f4-05b8-b989-ab56ad2a78ec,Gutter,Open,40002727051_40001309051_40002728051,40002727051,SR-2727,Secondary Route,Johnston,4
3273,1cf3e7e6-67f1-c766-15cc-a26d3e134a0f,Gutter,Open,40002727051_40001309051_40002728051,40002727051,SR-2727,Secondary Route,Johnston,4
3274,8de54f1b-79bb-6140-426c-0a09bc64ea72,Gutter,Open,40002727051_40001309051_40002728051,40002727051,SR-2727,Secondary Route,Johnston,4
3275,d3cabb8a-be41-4db6-49ef-33ce7eeb4c06,Gutter,Open,40002698051_40001703051_40002696051,40002698051,SR-2698,Secondary Route,Johnston,4
3276,2b39b587-5e0f-fcc1-cb74-fd4c0eadf334,Gutter,Open,40002698051_40001703051_40002696051,40002698051,SR-2698,Secondary Route,Johnston,4
3277,ac30b0f4-82ee-5ed7-e1db-f11b1604c397,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3278,bd1aed99-0d67-f067-c550-be76ab487f29,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3279,6b04123e-bb45-fbbe-23fc-413a2504ba38,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3280,a818effc-645f-89c9-00b4-a9b59546b699,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3281,0f5e7cfd-60ae-da4a-0150-c303f3babe49,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3282,7ced80bc-4147-0395-a3b2-05463555fb4a,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3283,db61fc29-0896-4691-7a21-1109b907f6d6,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3284,934864d7-01af-716d-8e49-821e0fd96657,Gutter,Open,40002696051_40002695051_Pseudo,40002696051,SR-2696,Secondary Route,Johnston,4
3285,fd082825-f4e1-99fd-a168-c2ff5dbf0696,Gutter,Open,40002695051_40001703051_40002696051,40002695051,SR-2695,Secondary Route,Johnston,4
3286,48aba796-cc3f-22f9-2e52-e905ffbd1110,Gutter,Open,40002695051_40001703051_40002696051,40002695051,SR-2695,Secondary Route,Johnston,4
3287,fc23017a-1bdb-0901-00d0-8c697e10bbb3,Gutter,Open,40002695051_40001703051_40002696051,40002695051,SR-2695,Secondary Route,Johnston,4
3288,82e685fa-1baf-92c8-85df-b249f71dabb0,Gutter,Open,40002695051_40001703051_40002696051,40002695051,SR-2695,Secondary Route,Johnston,4
3289,22e0b897-cc8a-f4b3-8e1c-d6690ae131ce,Gutter,Open,40002657051_40002652051_00,40002657051,SR-2657,Secondary Route,Johnston,4
3290,bf72f482-c693-5a8e-af2d-39275eb17740,Gutter,Open,40002601051_40002640051_40003279051,40002601051,SR-2601,Secondary Route,Johnston,4
3291,c3cbfb65-90de-ae65-6ab4-77130305690d,Gutter,Open,40002601051_40001706051_40002602051,40002601051,SR-2601,Secondary Route,Johnston,4
3292,6b37e266-37d4-e9ca-eef4-6bb02bb270c3,Gutter,Open,40002601051_40001706051_40002602051,40002601051,SR-2601,Secondary Route,Johnston,4
3293,723a9ff8-fd45-0cbe-263b-3c86d68bac7b,Gutter,Open,40002560051_50099841051_50099089051,40002560051,SR-2560,Secondary Route,Johnston,4
3294,81bb851f-fe21-379b-ec76-bc801ed388c0,Gutter,Open,40002560051_50099841051_50099089051,40002560051,SR-2560,Secondary Route,Johnston,4
3295,775eaa08-66d6-deb9-f710-9007cdc1f9c8,Gutter,Open,40002560051_50099089051_50099841051,40002560051,SR-2560,Secondary Route,Johnston,4
3296,f6af4b1e-1bf9-df71-e66c-a32da19167fc,Gutter,Open,40002560051_50099089051_50099841051,40002560051,SR-2560,Secondary Route,Johnston,4
3297,9f0a4707-cfc8-18f0-d1d5-6673bd09d7ed,Gutter,Open,40002560051_50099089051_50099841051,40002560051,SR-2560,Secondary Route,Johnston,4
3298,ac2c197d-b062-1277-bde4-4d7ebf7c1555,Gutter,Open,40002556051_50097772051_40001002051,40002556051,SR-2556,Secondary Route,Johnston,4
3299,08e0bb2d-69eb-b023-3af2-2c8aca9b5d27,Gutter,Open,40002556051_40001002051_50097783051,40002556051,SR-2556,Secondary Route,Johnston,4
3300,1d1efd75-cbe6-54cc-166c-447e39ca225a,Gutter,Open,40002556051_50097783051_40002372051,40002556051,SR-2556,Secondary Route,Johnston,4
3301,f288ca67-f76a-9e28-b534-fede77dfcc17,Gutter,Blocked,40002556051_50097783051_40002372051,40002556051,SR-2556,Secondary Route,Johnston,4
3302,f4d92f26-de6d-bab5-f992-0707ffb4c1a6,Gutter,Open,40002556051_50097783051_40002372051,40002556051,SR-2556,Secondary Route,Johnston,4
3303,3ffeda01-b97b-98e8-20da-4bda179739d5,Gutter,Open,40002403051_50097343051_20000301051,40002403051,SR-2403,Secondary Route,Johnston,4
3304,b8ea6ac0-6a0e-643b-64f5-38f890ff710e,Gutter,Open,40002403051_50097343051_20000301051,40002403051,SR-2403,Secondary Route,Johnston,4
3305,08a4ca56-6d83-bc6a-ea88-5c8fcb711d13,Gutter,Open,40002403051_50097343051_20000301051,40002403051,SR-2403,Secondary Route,Johnston,4
3306,7d275d77-4396-ffe9-e11c-d894535a250f,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3307,b6de8068-5bc9-743f-9cbb-290abc53b46f,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3308,ea92e887-e6c0-5b86-a325-cb0b80469ad1,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3309,bf5422f5-f5db-ec05-b30c-123be7f6614a,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3310,bf292557-c697-573f-3048-3e7eaa55876d,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3311,7bf9caf8-fc9f-9867-1188-cf7f2f4931be,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3312,2e50e863-0ba3-8dc4-c6ef-d5f4834336d0,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3313,7f0e047a-1b04-bf7b-1f27-cca8e77ff07c,Gutter,Blocked,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3314,2b3a33c0-f92c-f198-ce0f-323a343ad324,Gutter,Open,40002403051_50097251051_50098879051,40002403051,SR-2403,Secondary Route,Johnston,4
3315,333dd65c-234c-dbcb-460d-02949501f173,Gutter,Open,40002403051_50098879051_50097343051,40002403051,SR-2403,Secondary Route,Johnston,4
3316,25372cf7-7cc7-5193-07a4-426c9f5a869c,Gutter,Open,40002403051_50098879051_50097343051,40002403051,SR-2403,Secondary Route,Johnston,4
3317,f9287951-d2f5-ca8d-046c-37b9dfbc9572,Gutter,Open,40002403051_50097343051_20000301051,40002403051,SR-2403,Secondary Route,Johnston,4
3318,c4e4a816-aaf7-da0c-bfbc-534a16dc9391,Gutter,Open,40002403051_50097343051_20000301051,40002403051,SR-2403,Secondary Route,Johnston,4
3319,98df7b21-e114-c013-e999-b92e7d5903fc,Gutter,Open,40002403051_50097343051_20000301051,40002403051,SR-2403,Secondary Route,Johnston,4
3320,e9d9ebb5-9f8a-3966-7e8b-7940633caddb,Gutter,Open,40002398051_22600070051_30400039051,40002398051,SR-2398,Secondary Route,Johnston,4
3321,2b52e642-0778-2b7e-1991-082950078d29,Gutter,Open,40002398051_22600070051_30400039051,40002398051,SR-2398,Secondary Route,Johnston,4
3322,caededc2-e62c-dcfa-e2ab-6bd4de2f3184,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3323,ef4f69ca-f3a7-283f-d0eb-e7f165418ea6,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3324,0ec8c659-c034-e172-0581-981d2c4be517,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3325,53603420-33b4-0806-9fee-104979adc23d,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3326,8d5618d1-3ac7-29bc-81e4-ca3b7e41d508,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3327,b0e03ae5-c191-14b2-6b5d-1b9972206413,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3328,e30a1541-b98b-3efc-a0f2-c7d01f705711,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3329,f7c07588-5c76-a8ac-b1dd-3892af73f4a3,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3330,5c9d5ca6-ab80-234c-ce09-62b51207989e,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3331,344c75bf-59af-7ea2-136b-7d987721b82e,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3332,28e64635-1f0e-5ced-e37b-df0d39e6cf17,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3333,fd946bba-5a32-dd9d-2f99-84da4117ebe7,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3334,fa658186-6fb5-bb40-dd0a-c17e0f31ac60,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3335,f947c38f-0d94-03b0-cc1f-0b3f98f804c3,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3336,f5ce02c4-b2b5-dd8c-f841-6d74bd6a63f6,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3337,a6e474a8-8a4b-2681-2ad5-2eb662385315,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3338,58b17e20-330f-f745-05d8-3cfcd515de28,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3339,4c5ddb83-dfd0-cc54-dfd2-573727f9fbd5,Gutter,Blocked,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3340,92494cfc-940b-90a2-cd1a-1e48d36c592d,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3341,ee263088-754d-89cb-3ae7-de997d5b39b7,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3342,04776e7a-5893-2cef-35b5-503acc7cc154,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3343,90cf0237-36da-73e0-b830-9a6248427929,Gutter,Open,40002393051_40002302051_40002410051,40002393051,SR-2393,Secondary Route,Johnston,4
3344,4e910ece-e32d-10d5-13d7-c9d60deb6e69,Gutter,Open,40002393051_40002410051_40002383051,40002393051,SR-2393,Secondary Route,Johnston,4
3345,a4c3abf4-3ac4-0326-484d-7db9562217e4,Gutter,Open,40002383051_50097559051_40002393051,40002383051,SR-2383,Secondary Route,Johnston,4
3346,6a48f494-0d0d-1f31-f49e-93593c032188,Gutter,Open,40002383051_50097559051_40002393051,40002383051,SR-2383,Secondary Route,Johnston,4
3347,46ccc1cd-828c-d4e9-b150-51a5ce521a5c,Gutter,Open,40002383051_50097559051_40002393051,40002383051,SR-2383,Secondary Route,Johnston,4
3348,8a5216b1-3150-e0fe-b47a-802f3f16a383,Gutter,Open,40002383051_50097550051_50097559051,40002383051,SR-2383,Secondary Route,Johnston,4
3349,6335de83-ec60-3187-d752-9a30eae30e8f,Gutter,Open,40002383051_50097550051_50097559051,40002383051,SR-2383,Secondary Route,Johnston,4
3350,363d1bc0-a798-5991-b2b0-6ff904b5b831,Gutter,Open,40002383051_50097550051_50097559051,40002383051,SR-2383,Secondary Route,Johnston,4
3351,f29ae218-5861-ad2f-16b5-6d52629652c1,Gutter,Open,40002383051_50097550051_50097559051,40002383051,SR-2383,Secondary Route,Johnston,4
3352,265191c5-34ff-906f-5dbf-5638b6c793a8,Gutter,Open,40002383051_50097550051_50097559051,40002383051,SR-2383,Secondary Route,Johnston,4
3353,bb4adb3e-2810-0ef4-512a-90995979bbb3,Gutter,Open,40002383051_50097101051_50097550051,40002383051,SR-2383,Secondary Route,Johnston,4
3354,787458b3-d52b-e3a2-0fe5-6f863830a2fd,Gutter,Open,40002383051_50097101051_50097550051,40002383051,SR-2383,Secondary Route,Johnston,4
3355,42c5f818-0962-32cc-2269-c2288624576d,Gutter,Open,40002383051_50097101051_50097550051,40002383051,SR-2383,Secondary Route,Johnston,4
3356,4f6fd277-aca5-338c-1fe3-351da07a49d3,Gutter,Open,40002383051_50097101051_50097550051,40002383051,SR-2383,Secondary Route,Johnston,4
3357,f2155cc3-a223-412a-ad67-0c49a875ee36,Gutter,Open,40002383051_50097101051_50097550051,40002383051,SR-2383,Secondary Route,Johnston,4
3358,c4dbb6d1-a405-317d-f413-5c7313d7edc5,Gutter,Blocked,40002372051_40002371051_20600070051,40002372051,SR-2372,Secondary Route,Johnston,4
3359,da96382c-dc11-2354-a477-b2e0fd0a1012,Gutter,Open,40002372051_40002371051_20600070051,40002372051,SR-2372,Secondary Route,Johnston,4
3360,fb423629-f3a3-2086-e853-02cce8af2066,Gutter,Open,40002372051_20000070051_50099770051,40002372051,SR-2372,Secondary Route,Johnston,4
3361,caf478a4-1fbc-7d11-e173-3181f1a47d3a,Gutter,Open,40002316051_50098556051_40002556051,40002316051,SR-2316,Secondary Route,Johnston,4
3362,63e6c408-f628-8190-e562-067dbb68a679,Gutter,Open,40002316051_20000070051_50098556051,40002316051,SR-2316,Secondary Route,Johnston,4
3363,4eeb5042-3564-5f25-c8c5-d5d93164c757,Gutter,Open,40002316051_20000070051_50098556051,40002316051,SR-2316,Secondary Route,Johnston,4
3364,faa15258-174a-c41b-a22c-e37920dead91,Gutter,Open,40002316051_20000070051_50098556051,40002316051,SR-2316,Secondary Route,Johnston,4
3365,72346b65-5187-e5c7-cb9d-26583874a766,Gutter,Blocked,40002316051_20000070051_50098556051,40002316051,SR-2316,Secondary Route,Johnston,4
3366,fc651948-9829-0032-6667-710ef6811a6f,Gutter,Blocked,40002316051_50098556051_40002556051,40002316051,SR-2316,Secondary Route,Johnston,4
3367,e0f6b36a-dc76-2554-5cb7-91bc234296b1,Gutter,Open,40002316051_50098556051_40002556051,40002316051,SR-2316,Secondary Route,Johnston,4
3368,e70ced5c-8d78-0326-1534-47c21100963b,Gutter,Open,40002316051_50098556051_40002556051,40002316051,SR-2316,Secondary Route,Johnston,4
3369,210dd6dc-0911-7bc9-43de-a0aa5f2dace7,Gutter,Open,40002307051_50099619051_40002306051,40002307051,SR-2307,Secondary Route,Johnston,4
3370,e97e6693-e7be-cbd8-d00f-e87e31910b1c,Gutter,Open,40002307051_50099619051_40002306051,40002307051,SR-2307,Secondary Route,Johnston,4
3371,eaa3894a-bb8b-954b-7761-1e9cb73416b5,Gutter,Open,40002307051_50099619051_40002306051,40002307051,SR-2307,Secondary Route,Johnston,4
3372,1cc2da91-8f8f-64bf-f6ad-a4e75de541e0,Gutter,Open,40002302051_20000301051_50098407051,40002302051,SR-2302,Secondary Route,Johnston,4
3373,2717f128-ae3e-fdad-e533-ab6677d28a31,Gutter,Open,40002302051_20000301051_50098407051,40002302051,SR-2302,Secondary Route,Johnston,4
3374,34db20ec-2ab3-7b96-5881-2a6ee50ebaa7,Gutter,Open,40002302051_20000301051_50098407051,40002302051,SR-2302,Secondary Route,Johnston,4
3375,5284283a-65e2-569a-07dc-dcd4ad68cefc,Gutter,Open,40002302051_50098407051_50099575051,40002302051,SR-2302,Secondary Route,Johnston,4
3376,2877869f-753f-6fd9-9799-8de2fd6d09a4,Gutter,Open,40002302051_50098407051_50099575051,40002302051,SR-2302,Secondary Route,Johnston,4
3377,bc36985a-f266-1363-226e-a88c88130f0c,Gutter,Open,40002302051_20000301051_50098407051,40002302051,SR-2302,Secondary Route,Johnston,4
3378,8557e5bc-3e07-c81b-f2ad-1074ed1f8c65,Gutter,Open,40002302051_50098407051_50099575051,40002302051,SR-2302,Secondary Route,Johnston,4
3379,fcae7d1a-e51e-26bd-be9b-c2be85486931,Gutter,Open,40002302051_50098407051_50099575051,40002302051,SR-2302,Secondary Route,Johnston,4
3380,cc08c9cc-0d6e-347c-0488-befeb6161098,Gutter,Open,40002302051_50098407051_50099575051,40002302051,SR-2302,Secondary Route,Johnston,4
3381,110f6bb2-5f9c-a023-c591-4ecab3696b95,Gutter,Open,40002302051_50098407051_50099575051,40002302051,SR-2302,Secondary Route,Johnston,4
3382,eff75d68-28ff-3568-27dd-5afeb62898fc,Gutter,Open,40002302051_50098407051_50099575051,40002302051,SR-2302,Secondary Route,Johnston,4
3383,5ece859f-c4fb-2e09-fb4b-537d1f7b3f8c,Gutter,Open,40002302051_50099575051_50097569051,40002302051,SR-2302,Secondary Route,Johnston,4
3384,1e3a4116-bb2f-e1bf-4521-f780264e8164,Gutter,Open,40002302051_50099575051_50097569051,40002302051,SR-2302,Secondary Route,Johnston,4
3385,8c9bbe30-83bf-46c4-c513-9867ef7a58f0,Gutter,Open,40002302051_50099575051_50097569051,40002302051,SR-2302,Secondary Route,Johnston,4
3386,df8f76e6-24e8-a3c9-b529-013f7d7a982e,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3387,b5938dc3-fac8-802a-dde2-21127c1b9035,Gutter,Open,40002302051_50099575051_50097569051,40002302051,SR-2302,Secondary Route,Johnston,4
3388,365343f4-f343-b04e-e8e8-29bfee329a00,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3389,d2f80e5e-d67c-b151-694b-be0725830ef1,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3390,872b2dcc-0335-1cd6-3246-a4c05925ae90,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3391,17db982a-9c92-6041-dfa7-35c8213d708d,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3392,b8c2588a-12f2-4314-6a99-fdc5be6e53c4,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3393,d3e1424a-c2c9-cb19-a159-1cb8ad45d935,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3394,35ee42b8-5d2d-fe8e-bb9d-1f8267e6cf48,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3395,bf6c1ff2-b559-2729-c85e-e8fc9412288c,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3396,36ba9573-be6d-f658-a325-16386903de87,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3397,fa839819-448c-2481-8acd-08b0aed1d09a,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3398,025b581d-1416-1303-10ff-ad9733583752,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3399,26fe477b-33af-062a-d223-84d452e4c7e2,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3400,9c2751b7-8a89-5454-d97d-60c650041cf0,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3401,9be283e7-a338-3d66-cf9f-6bc01012c43d,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3402,39ec50b4-c6bd-8a41-63ec-8c3696c5fd1f,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3403,f612d73e-8154-594b-3b4a-28694aba024d,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3404,313da5c3-3736-bd55-525e-b99404aec84c,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3405,e7f15bb7-177d-4b79-7942-567a903b9963,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3406,fb36a991-111d-bb01-a0a8-d3ddb6182826,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3407,dc942e50-4943-441d-449d-25e3876db766,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3408,7200f94c-8c30-0b37-a5e0-d0d256df9751,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3409,f93b6855-c872-1890-8376-6f86106c28b5,Gutter,Open,40002302051_40002393051_30000039051,40002302051,SR-2302,Secondary Route,Johnston,4
3410,2cdfb39a-1e34-d828-65d5-240e83c6cafe,Gutter,Open,40002302051_40002393051_30000039051,40002302051,SR-2302,Secondary Route,Johnston,4
3411,d6bbf375-3b79-fb6f-6211-3e5f0e3ccee7,Gutter,Open,40002302051_40002393051_30000039051,40002302051,SR-2302,Secondary Route,Johnston,4
3412,e5d04bcc-08e8-002d-bd2f-5ecb216b394d,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3413,ab6fa838-6e7b-4481-d830-bc44b1d033a5,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
3414,0291a0ef-ad94-c060-71cb-14aff48fc1b8,Gutter,Open,40002302051_50097569051_40002393051,40002302051,SR-2302,Secondary Route,Johnston,4
